,City,Olympics Year,Sport,Discipline,Event,Athlete,Gender,Country,Event_gender,Medal,combo,host country,GDP Year,GDP (constant 2010 US$)
9409,Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),"MALDONADO, Orlando",Men,Puerto Rico*,M,Bronze,Puerto Rico*1976,Canada,,
9410,Montreal,1976,Athletics,Athletics,javelin throw,"MEGELEA, Gheorghe",Men,Romania,M,Bronze,Romania1976,Canada,,
9411,Montreal,1976,Boxing,Boxing,75 - 81kg (light-heavyweight),"DAFINOIU, Costica",Men,Romania,M,Bronze,Romania1976,Canada,,
9412,Montreal,1976,Boxing,Boxing,+ 81kg (heavyweight),"SIMON, Mircea",Men,Romania,M,Silver,Romania1976,Canada,,
9413,Montreal,1976,Boxing,Boxing,63.5 - 67kg (welterweight),"ZILBERMAN, Victor",Men,Romania,M,Bronze,Romania1976,Canada,,
9414,Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),"CUTOV, Simion",Men,Romania,M,Silver,Romania1976,Canada,,
9415,Montreal,1976,Boxing,Boxing,71-75kg,"NASTAC, Alexandru",Men,Romania,M,Bronze,Romania1976,Canada,,
9416,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"DIBA, Vasile",Men,Romania,M,Bronze,Romania1976,Canada,,
9417,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"DIBA, Vasile",Men,Romania,M,Gold,Romania1976,Canada,,
9418,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"SERHEI, Larion",Men,Romania,M,Bronze,Romania1976,Canada,,
9419,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"SIMIONOV, Gheorghe",Men,Romania,M,Silver,Romania1976,Canada,,
9420,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"MALIHIN, Policarp",Men,Romania,M,Bronze,Romania1976,Canada,,
9421,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"DANIELOV, Gheorghe",Men,Romania,M,Silver,Romania1976,Canada,,
9422,Montreal,1976,Fencing,Fencing,sabre team,"NILCA, Alexandru",Men,Romania,M,Bronze,Romania1976,Canada,,
9423,Montreal,1976,Fencing,Fencing,sabre team,"POP, Ioan",Men,Romania,M,Bronze,Romania1976,Canada,,
9424,Montreal,1976,Fencing,Fencing,sabre team,"MARIN, Corneliu",Men,Romania,M,Bronze,Romania1976,Canada,,
9425,Montreal,1976,Fencing,Fencing,sabre team,"IRIMICIUC, Daniel",Men,Romania,M,Bronze,Romania1976,Canada,,
9426,Montreal,1976,Fencing,Fencing,sabre team,"MUSTATA, Marin",Men,Romania,M,Bronze,Romania1976,Canada,,
9427,Montreal,1976,Gymnastics,Artistic G.,team competition,"CONSTANTIN, Mariana",Women,Romania,W,Silver,Romania1976,Canada,,
9428,Montreal,1976,Gymnastics,Artistic G.,team competition,"UNGUREANU, Teodora",Women,Romania,W,Silver,Romania1976,Canada,,
9429,Montreal,1976,Gymnastics,Artistic G.,team competition,"TRUSCA, Gabriela",Women,Romania,W,Silver,Romania1976,Canada,,
9430,Montreal,1976,Gymnastics,Artistic G.,team competition,"GABOR, Georgeta",Women,Romania,W,Silver,Romania1976,Canada,,
9431,Montreal,1976,Gymnastics,Artistic G.,balance beam,"COMANECI, Nadia",Women,Romania,W,Gold,Romania1976,Canada,,
9432,Montreal,1976,Gymnastics,Artistic G.,rings,"GRECU, Danut",Men,Romania,M,Bronze,Romania1976,Canada,,
9433,Montreal,1976,Gymnastics,Artistic G.,team competition,"GRIGORAS, Anca",Women,Romania,W,Silver,Romania1976,Canada,,
9434,Montreal,1976,Gymnastics,Artistic G.,balance beam,"UNGUREANU, Teodora",Women,Romania,W,Bronze,Romania1976,Canada,,
9435,Montreal,1976,Gymnastics,Artistic G.,floor exercises,"COMANECI, Nadia",Women,Romania,W,Bronze,Romania1976,Canada,,
9436,Montreal,1976,Gymnastics,Artistic G.,uneven bars,"UNGUREANU, Teodora",Women,Romania,W,Silver,Romania1976,Canada,,
9437,Montreal,1976,Gymnastics,Artistic G.,uneven bars,"COMANECI, Nadia",Women,Romania,W,Gold,Romania1976,Canada,,
9438,Montreal,1976,Gymnastics,Artistic G.,team competition,"COMANECI, Nadia",Women,Romania,W,Silver,Romania1976,Canada,,
9439,Montreal,1976,Gymnastics,Artistic G.,individual all-round,"COMANECI, Nadia",Women,Romania,W,Gold,Romania1976,Canada,,
9440,Montreal,1976,Handball,Handball,handball,"COSMA, Adrian",Men,Romania,M,Silver,Romania1976,Canada,,
9441,Montreal,1976,Handball,Handball,handball,"PENU, Cornel",Men,Romania,M,Silver,Romania1976,Canada,,
9442,Montreal,1976,Aquatics,Diving,3m springboard,"KOSENKOV, Aleksandr",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9443,Montreal,1976,Aquatics,Diving,10m platform,"VAYTSEKHOVSKAYA, Elena",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9444,Montreal,1976,Aquatics,Diving,10m platform,"ALEINIK, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9445,Montreal,1976,Aquatics,Swimming,400m individual medley,"SMIRNOV, Andrei",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9446,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"BOGDANOV, Andrei",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9447,Montreal,1976,Aquatics,Swimming,200m breaststroke,"KOSHEVAYA, Marina",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9448,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"RASKATOV, Vladimir",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9449,Montreal,1976,Aquatics,Swimming,100m breaststroke,"YOZAITIS, Arvidas",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9450,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"KRYLOV, Andrei",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9451,Montreal,1976,Aquatics,Swimming,100m breaststroke,"KOSHEVAYA, Marina",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9452,Montreal,1976,Aquatics,Swimming,100m breaststroke,"RUSANOVA, Lyubov",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9453,Montreal,1976,Aquatics,Swimming,400m freestyle,"RASKATOV, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9454,Montreal,1976,Aquatics,Swimming,200m breaststroke,"YURCHENYA, Marina",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9455,Montreal,1976,Aquatics,Swimming,200m breaststroke,"RUSANOVA, Lyubov",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9456,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"KOPLYAKOV, Sergei",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9457,Montreal,1976,Archery,Archery,individual FITA round,"RUSTAMOVA, Zebiniso",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9458,Montreal,1976,Archery,Archery,individual FITA round,"KOVPAN, Valentina",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9459,Montreal,1976,Athletics,Athletics,hammer throw,"SEDYKH, Yuri",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9460,Montreal,1976,Athletics,Athletics,decathlon,"AVILOV, Nikolai",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9461,Montreal,1976,Athletics,Athletics,100m hurdles,"ANISIMOVA, Tatiana",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9462,Montreal,1976,Athletics,Athletics,800m,"KAZANKINA, Tatiana",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9463,Montreal,1976,Athletics,Athletics,shot put,"BARYSHNIKOV, Aleksandr",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9464,Montreal,1976,Athletics,Athletics,hammer throw,"BONDARCHUK, Anatoli",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9465,Montreal,1976,Athletics,Athletics,100m,"BORZOV, Valery",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9466,Montreal,1976,Athletics,Athletics,4x100m relay,"ANISIMOVA, Vera",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9467,Montreal,1976,Athletics,Athletics,4x100m relay,"BESFAMILNAYA, Nadezhda",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9468,Montreal,1976,Athletics,Athletics,4x100m relay,"KOLESNIKOV, Nikolai",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9469,Montreal,1976,Athletics,Athletics,1500m,"KAZANKINA, Tatiana",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9470,Montreal,1976,Athletics,Athletics,100m hurdles,"LEBEDEVA, Natalya",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9471,Montreal,1976,Athletics,Athletics,4x400m relay,"CHISTYAKOVA-SOKOLOVA, Natalya",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9472,Montreal,1976,Athletics,Athletics,shot put,"MIRONOV, Yevgeni",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9473,Montreal,1976,Athletics,Athletics,4x100m relay,"SILOVS, Yuris",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9474,Montreal,1976,Athletics,Athletics,triple jump,"SANEEV, Viktor",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9475,Montreal,1976,Athletics,Athletics,4x400m relay,"KLIMOVOCHA, Inta",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9476,Montreal,1976,Athletics,Athletics,shot put,"CHIZHOVA, Nadezhda",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9477,Montreal,1976,Athletics,Athletics,4x400m relay,"AKSENOVA, Lyudmila",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9478,Montreal,1976,Athletics,Athletics,400m hurdles,"GAVRILENKO, Yevgeni",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9479,Montreal,1976,Athletics,Athletics,4x400m relay,"KOLESNIKOVA-ILYINA, Nadezhda",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9480,Montreal,1976,Athletics,Athletics,hammer throw,"SPIRIDONOV, Aleksei",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9481,Montreal,1976,Athletics,Athletics,4x100m relay,"BORZOV, Valery",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9482,Montreal,1976,Athletics,Athletics,long jump,"ALFEEVA, Lidia",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9483,Montreal,1976,Athletics,Athletics,4x100m relay,"AKSININ, Aleksandr",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9484,Montreal,1976,Athletics,Athletics,4x100m relay,"PROROCHENKO, Tatiana",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9485,Montreal,1976,Athletics,Athletics,4x100m relay,"ZHARKOVA-MASLAKOVA, Liudmila",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9486,Montreal,1976,Basketball,Basketball,basketball,"OVECHKINA, Tatiana",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9487,Montreal,1976,Basketball,Basketball,basketball,"ZAKHAROVA-NADIROVA, Tatiana",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9488,Montreal,1976,Basketball,Basketball,basketball,"KORKIYA, Mikhail",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9489,Montreal,1976,Basketball,Basketball,basketball,"KURVYAKOVA, Raisa",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9490,Montreal,1976,Basketball,Basketball,basketball,"FERYABNIKOVA, Nelli",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9491,Montreal,1976,Basketball,Basketball,basketball,"RUPSHENE, Angelia",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9492,Montreal,1976,Basketball,Basketball,basketball,"MYSHKIN, Anatoli",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9493,Montreal,1976,Basketball,Basketball,basketball,"ARZAMASKOV, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9494,Montreal,1976,Basketball,Basketball,basketball,"SHUVAEVA-OLKHOVA, Nadezhda",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9495,Montreal,1976,Basketball,Basketball,basketball,"BARISHEVA-KOROSTELEVA, Olga",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9496,Montreal,1976,Basketball,Basketball,basketball,"BELOV, Sergei",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9497,Montreal,1976,Basketball,Basketball,basketball,"SUKHARNOVA, Olga",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9498,Montreal,1976,Basketball,Basketball,basketball,"SEMENOVA, Iuliana",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9499,Montreal,1976,Basketball,Basketball,basketball,"ZAKHAROVA, Nadezhda",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9500,Montreal,1976,Basketball,Basketball,basketball,"EDESHKO, Ivan",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9501,Montreal,1976,Basketball,Basketball,basketball,"TKACHENKO, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9502,Montreal,1976,Basketball,Basketball,basketball,"ZHARMUKHAMEDOV, Alzhan",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9503,Montreal,1976,Basketball,Basketball,basketball,"BELOV, Aleksandr",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9504,Montreal,1976,Basketball,Basketball,basketball,"MAKEEV, Andrei",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9505,Montreal,1976,Basketball,Basketball,basketball,"SALNIKOV, Aleksandr",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9506,Montreal,1976,Basketball,Basketball,basketball,"KLIMOVA, Natalya",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9507,Montreal,1976,Basketball,Basketball,basketball,"MILOSERDOV, Valeri",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9508,Montreal,1976,Basketball,Basketball,basketball,"ZHIGILY, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9509,Montreal,1976,Basketball,Basketball,basketball,"DAUNENE, Tamara",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9510,Montreal,1976,Boxing,Boxing,67 - 71kg (light-middleweight),"SAVCHENKO, Viktor",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9511,Montreal,1976,Boxing,Boxing,48 - 51kg (flyweight),"TOROSYAN, David",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9512,Montreal,1976,Boxing,Boxing,71-75kg,"RISKIEV, Rufat",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9513,Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),"SOLOMIN, Vasili",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9514,Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),"RYBAKOV, Viktor",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9515,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"ROGOV, Aleksandr",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9516,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"DEGTYAREV, Aleksandr",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9517,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"GOPOVA-TROFIMOVA, Nina",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9518,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"CHUKHRAI, Sergei",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9519,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"ROMANOVSKY, Vladimir",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9520,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"PETRENKO, Sergei",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9521,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"YURCHENKO, Vasili",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9522,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"FILATOV, Yuri",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9523,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"NAGORNYI, Sergei",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9524,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"NAGORNYI, Sergei",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9525,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"VINOGRADOV, Aleksandr",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9526,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"MOROZOV, Vladimir",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9527,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"KORSHUNOVA, Tatyana",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9528,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"ROMANOVSKY, Vladimir",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9529,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"VINOGRADOV, Aleksandr",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9530,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"PETRENKO, Sergei",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9531,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"KREFT-ALEKSEEVA, Galina",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9532,Montreal,1976,Cycling,Cycling Road,team time trial,"CHAPLYGIN, Valeri",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9533,Montreal,1976,Cycling,Cycling Road,team time trial,"CHUKANOV, Anatoli",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9534,Montreal,1976,Cycling,Cycling Road,team time trial,"KAMINSKY, Vladimir",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9535,Montreal,1976,Cycling,Cycling Road,team time trial,"PIKKUUS, Aavo",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9536,Montreal,1976,Cycling,Cycling Track,Team Pursuit (4000m),"OSOKIN, Vladimir",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9537,Montreal,1976,Cycling,Cycling Track,Team Pursuit (4000m),"PEROV, Aleksandr",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9538,Montreal,1976,Cycling,Cycling Track,Team Pursuit (4000m),"PETRAKOV, Vitali",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9539,Montreal,1976,Cycling,Cycling Track,Team Pursuit (4000m),"SOKOLOV, Viktor",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9540,Montreal,1976,Fencing,Fencing,foil team,"NOVIKOVA-BELOVA, Elena",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9541,Montreal,1976,Fencing,Fencing,foil team,"NIKONOVA, Valentina",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9542,Montreal,1976,Fencing,Fencing,sabre team,"BURTSEV, Mikhail",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9543,Montreal,1976,Fencing,Fencing,sabre individual,"NAZLYMOV, Vladimir",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9544,Montreal,1976,Fencing,Fencing,sabre team,"VINOKUROV, Eduard",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9545,Montreal,1976,Fencing,Fencing,sabre individual,"KROVOPUSKOV, Viktor",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9546,Montreal,1976,Fencing,Fencing,foil team,"KNYAZEVA, Olga",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9547,Montreal,1976,Fencing,Fencing,foil individual,"NOVIKOVA-BELOVA, Elena",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9548,Montreal,1976,Fencing,Fencing,foil team,"SIDOROVA, Valentina",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9549,Montreal,1976,Fencing,Fencing,foil individual,"ROMANKOV, Aleksander",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9550,Montreal,1976,Fencing,Fencing,sabre team,"NAZLYMOV, Vladimir",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9551,Montreal,1976,Fencing,Fencing,foil team,"GILIAZOVA, Nailia",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9552,Montreal,1976,Fencing,Fencing,sabre team,"KROVOPUSKOV, Viktor",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9553,Montreal,1976,Fencing,Fencing,sabre team,"SIDYAK, Viktor",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9554,Montreal,1976,Fencing,Fencing,sabre individual,"SIDYAK, Viktor",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9555,Montreal,1976,Football,Football,football,"BLOKHIN, Oleg",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9556,Montreal,1976,Football,Football,football,"NAZARENKO, Leonid",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9557,Montreal,1976,Football,Football,football,"RESHKO, Stefan",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9558,Montreal,1976,Football,Football,football,"FOMENKO, Mikhail",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9559,Montreal,1976,Football,Football,football,"KOLOTOV, Viktor",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9560,Montreal,1976,Football,Football,football,"MINAEV, Aleksandr",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9561,Montreal,1976,Football,Football,football,"ONISHCHENKO, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9562,Montreal,1976,Football,Football,football,"FEDOROV, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9563,Montreal,1976,Football,Football,football,"PROKHOROV, Aleksandr",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9564,Montreal,1976,Football,Football,football,"BURYAK, Leonid",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9565,Montreal,1976,Football,Football,football,"ZVYAGINTSEV, Viktor",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9566,Montreal,1976,Football,Football,football,"VEREMEEV, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9567,Montreal,1976,Football,Football,football,"KIPIANI, David",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9568,Montreal,1976,Football,Football,football,"KONKOV, Anatoli",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9569,Montreal,1976,Football,Football,football,"ASTAPOVSKY, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9570,Montreal,1976,Football,Football,football,"MATVIENKO, Viktor",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9571,Montreal,1976,Football,Football,football,"TROSHKIN, Vladimir",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9572,Montreal,1976,Gymnastics,Artistic G.,individual all-round,"KIM, Nelli",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9573,Montreal,1976,Gymnastics,Artistic G.,parallel bars,"ANDRIANOV, Nikolay",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9574,Montreal,1976,Gymnastics,Artistic G.,vault,"ANDRIANOV, Nikolay",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9575,Montreal,1976,Gymnastics,Artistic G.,vault,"TURISCHEVA, Lyudmila",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9576,Montreal,1976,Gymnastics,Artistic G.,team competition,"MARCHENKO, Vladimir",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9577,Montreal,1976,Gymnastics,Artistic G.,individual all-round,"TURISCHEVA, Lyudmila",Women,Soviet Union,W,Bronze,Soviet Union1976,Canada,,
9578,Montreal,1976,Gymnastics,Artistic G.,team competition,"SAADI, Elvira",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9579,Montreal,1976,Gymnastics,Artistic G.,team competition,"TURISCHEVA, Lyudmila",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9580,Montreal,1976,Gymnastics,Artistic G.,floor exercises,"KIM, Nelli",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9581,Montreal,1976,Gymnastics,Artistic G.,team competition,"FILATOVA, Maria",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9582,Montreal,1976,Gymnastics,Artistic G.,floor exercises,"TURISCHEVA, Lyudmila",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9583,Montreal,1976,Gymnastics,Artistic G.,balance beam,"KORBUT, Olga",Women,Soviet Union,W,Silver,Soviet Union1976,Canada,,
9584,Montreal,1976,Gymnastics,Artistic G.,team competition,"KIM, Nelli",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9585,Montreal,1976,Gymnastics,Artistic G.,vault,"KIM, Nelli",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9586,Montreal,1976,Gymnastics,Artistic G.,team competition,"ANDRIANOV, Nikolay",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9587,Montreal,1976,Gymnastics,Artistic G.,team competition,"KRYSSIN, Gennadi",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9588,Montreal,1976,Gymnastics,Artistic G.,floor exercises,"ANDRIANOV, Nikolay",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9589,Montreal,1976,Gymnastics,Artistic G.,rings,"ANDRIANOV, Nikolay",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9590,Montreal,1976,Gymnastics,Artistic G.,team competition,"MARKELOV, Vladimir",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9591,Montreal,1976,Gymnastics,Artistic G.,team competition,"GROZDOVA, Svetlana",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9592,Montreal,1976,Gymnastics,Artistic G.,floor exercises,"MARCHENKO, Vladimir",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9593,Montreal,1976,Gymnastics,Artistic G.,pommel horse,"ANDRIANOV, Nikolay",Men,Soviet Union,M,Bronze,Soviet Union1976,Canada,,
9594,Montreal,1976,Gymnastics,Artistic G.,team competition,"DITYATIN, Aleksandr",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9595,Montreal,1976,Gymnastics,Artistic G.,rings,"DITYATIN, Aleksandr",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
